title,year,wikipedia_url,Title_wiki,Director,Cast,Budget,Box_Office,Distributor,Production,Genre
Jodhaa Akbar,2008,https://en.wikipedia.org/wiki/Jodhaa_Akbar,Jodhaa Akbar,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan",₹ 40 crore ,est. ₹ 120 crore ,UTV Motion Pictures,Ashutosh Gowariker Productions Private Limited,Epic Historical Drama
Dhara,2008,https://en.wikipedia.org/wiki/Kashmira_Irani,Kashmira Irani,,,,,,,Is An Indian
Black & White,2008,https://en.wikipedia.org/wiki/Black_&_White_(2008_Hindi_film),Black & White,Subhash Ghai,"Anil Kapoor, Anurag Sinha, Shefali Shah, Aditi Sharma",,,Eros International[1],Mukta Searchlight Films,White Is A 2008 Indian Crime Thriller
Race,2008,https://en.wikipedia.org/wiki/Race_(2008_film),Race,Abbas–Mustan,"Anil Kapoor, Saif Ali Khan, Akshaye Khanna, Bipasha Basu, Katrina Kaif, Sameera Reddy",₹ 46 crore ,₹103.45 crore ,UTV Motion Pictures,Tips Industries,Neo-Noir Action Crime
One Two Three,2008,https://en.wikipedia.org/wiki/One_Two_Three,One Two Three,Ashwni Dhir,"Sunil Shetty, Tushar Kapoor, Paresh Rawal, Esha Deol, Neetu Chandra, Sameera Reddy, Upen Patel, Tanishaa",,₹27 crore ,Eros Entertainment,Big Screen Entertainment Pvt. Ltd,E Is A 2008 Indian Hindi-Language Comedy
Shaurya,2008,https://en.wikipedia.org/wiki/Shaurya,Shaurya,Samar Khan,"Kay Kay Menon, Rahul Bose, Javed Jaffrey, Deepak Dobriyal, Minissha Lamba, Pankaj Tripathi",,,Moser Baer Entertainment,,A 2008 Indian Hindi-Language Legal Drama
Bhram: An Illusion,2008,https://en.wikipedia.org/wiki/Bhram,Bhram: An Illusion,Pavan S. Kaul,"Dino Morea, Milind Soman, Sheetal Menon, Simone Singh, Karan Singh Grover",,,,,Is A 2008 Indian Hindi-Language Thriller
U Me Aur Hum,2008,https://en.wikipedia.org/wiki/U_Me_Aur_Hum,U Me Aur Hum,Ajay Devgn,"Ajay Devgn, Kajol",₹ 25 crore ,₹ 40.02 crore ,Eros International,Devgan Films,008 Indian Hindi-Language Romantic Drama
Krazzy 4,2008,https://en.wikipedia.org/wiki/Krazzy_4,Krazzy 4,Jaideep Sen,"Juhi Chawla, Arshad Warsi, Irrfan Khan, Rajpal Yadav, Suresh Menon, Dia Mirza, Rajat Kapoor, Mukesh Rishi",₹ 18 crore ,₹ 32.27 crore ,Yash Raj Films(India)Eros International(International)[2],FilmKraft Productions,08 Indian Hindi-Language Comedy Thriller
Pehli Nazar Ka Pyaar,2008,https://en.wikipedia.org/wiki/Pehli_Nazar_Ka_Pyaar,Pehli Nazar Ka Pyaar,"Arshad Khan (writer/director, India)","Divvij kak, Sweety chhabra 
Arbaaz Ali Khan, Vikas Anand, Rahul, Dinesh Hingoo, [, 1, ]",,,,,Nazar Ka Pyaar Is A 2008 Romantic Hindi
Yaar Meri Zindagi,2008,https://en.wikipedia.org/wiki/Yaar_Meri_Zindagi,Yaar Meri Zindagi,Ashok Gupta,"Amitabh Bachchan, Shatrughan Sinha, Sharada, Sudha Chandran",,,,,Zindagi Is A 2008 Indian Hindi-Language
Tashan,2008,https://en.wikipedia.org/wiki/Tashan_(film),Tashan,Vijay Krishna Acharya,"Akshay Kumar, Saif Ali Khan, Kareena Kapoor, Anil Kapoor",₹ 310 million ,₹ 516.3 million ,Yash Raj Films,Yash Raj Films,2008 Indian Hindi-Language Action Comedy
Sirf,2008,https://en.wikipedia.org/wiki/Sirf_(film),Sirf,Rajaatesh Nayar,"Kay Kay Menon, Manisha Koirala, Ranvir Shorey, Sonali Kulkarni",₹ 3 crore ,"₹ 55,50 lakh ",Eros International,,De Is A 2008 Indian Hindi-Language Drama
Mumbai Cutting,2008,https://en.wikipedia.org/wiki/Mumbai_Cutting,Mumbai Cutting,Anurag KashyapSudhir MishraRahul DholakiaKundan ShahRevathyJahnu BaruaRituparno GhoshShashanka GhoshRuchi NarainAyush RainaManish Jha,,,,,,S A 2008 Indian Hindi-Language Anthology
Pranali: The Tradition,2008,https://en.wikipedia.org/wiki/Nargis_Bagheri,Nargis Bagheri,,,,,,,Ess Who Acted In Bollywood And Kollywood
Mr. White Mr. Black,2008,https://en.wikipedia.org/wiki/Mr._Black_Mr._White,"Mr. Black, Mr. White",Deepak Shivdasani,"Sunil Shetty, Arshad Warsi, Ashish Vidyarthi",,,Eros International,,Black Is A 2008 Indian Hindi-Language
Bhoothnath,2008,https://en.wikipedia.org/wiki/Bhoothnath,Bhoothnath,Vivek Sharma,"Amitabh Bachchan, Juhi Chawla, Shah Rukh Khan, Aman Siddiqui, Rajpal Yadav, Priyanshu Chatterjee",₹ 20 crore (equivalent to ₹ 56 crore or US$6.6 million in 2023),₹ 38.8 crore (equivalent to ₹ 108 crore or US$13 million in 2023),Indian Films(India)Eros International(International),B.R. Films,Supernatural Comedy
Jimmy,2008,https://en.wikipedia.org/wiki/Jimmy_(2008_film),Jimmy,Raj N. Sippy,"Mimoh Chakraborty, Vivana Singh, Rahul Dev, Prithvi, Vikas Anand",₹ 9 crore ,₹ 1.86 crore ,,High Definition Motion Pictures,Y Is A 2008 Indian Hindi-Language Action
Jannat: In Search of Heaven...,2008,https://en.wikipedia.org/wiki/Jannat_(2008_film),Jannat,Kunal Deshmukh,"Emraan Hashmi, Sonal Chauhan",₹ 100 million ,₹ 415 million ,Percept Picture Company,Vishesh Films,008 Indian Hindi-Language Romantic Crime
Naam,2008,https://en.wikipedia.org/wiki/Naam_(2024_film),Naam - The Missing Identity,Anees Bazmee,"Ajay Devgn, Sameera Reddy, Bhumika Chawla, Rahul Dev, Shriya Sharma, Yashpal Sharma, Vijay Raaz, Rajpal Yadav, Mukesh Tiwari, Sharat Saxena",₹ 20 crores,₹ 1.2 crores,Pen Marudhar Entertainment,,24 Indian Hindi-Language Action Thriller
Don Muthu Swami,2008,https://en.wikipedia.org/wiki/Don_Muthu_Swami,Don Muthu Swami,Ashim Samanta,"Mithun Chakraborty, Hrishita Bhatt, Shakti Kapoor, Rohit Roy, Dolly Minhas, Rakesh Bedi",,,Venus Films,,2008 Indian Hindi-Language Comedy-Drama
Dhoom Dadakka,2008,https://en.wikipedia.org/wiki/Dhoom_Dadakka,Dhoom Dadakka,Shashi Ranjan,"Anupam Kher, Gulshan Grover, Satish Kaushik, Satish Shah, Sammir Dattani, Shaad Randhawa, Aarti Chhabria, Deepshikha Nagpal",,,Eros International,Anushka Images Pvt Ltd,2008 Indian Hindi-Language Comedy-Drama
Woodstock Villa,2008,https://en.wikipedia.org/wiki/Woodstock_Villa,Woodstock Villa,Hansal Mehta,"Sikandar Kher, Neha Oberoi, Arbaaz Khan, Gulshan Grover, Sachin Khedekar",₹380 million ,₹200 million ,White Feather Films,,Neo-Noir Mystery Thriller
Muniya,2008,https://en.wikipedia.org/wiki/Aanchal_Munjal,Aanchal Munjal,,,,,,,Aanchal Munjal Is An Indian
Sarkar Raj,2008,https://en.wikipedia.org/wiki/Sarkar_Raj,Sarkar Raj,Ram Gopal Varma,"Amitabh Bachchan, Abhishek Bachchan, Aishwarya Rai Bachchan, Dilip Prabhavalkar, Supriya Pathak",₹ 280 million,₹ 594.6 million ,Balaji Motion Pictures(India)Eros International(International),,Political Crime Thriller
Aamir,2008,https://en.wikipedia.org/wiki/Aamir_(film),Aamir,Raj Kumar Gupta,"Rajeev Khandelwal, Gajraj Rao",,,UTV Motion Pictures,UTV Spotboy,08 Indian Hindi-Language Action Thriller
Mere Baap Pehle Aap,2008,https://en.wikipedia.org/wiki/Mere_Baap_Pehle_Aap,Mere Baap Pehle Aap,Priyadarshan,"Akshaye Khanna, Genelia D'Souza, Paresh Rawal, Om Puri, Rajpal Yadav",₹ 20 crore ,₹ 36 crore ,Shemaroo Entertainment,Shemaroo Entertainment,2008 Indian Hindi-Language Comedy-Drama
Summer 2007,2008,https://en.wikipedia.org/wiki/Summer_2007,Summer 2007,Suhail Tatari,"Sikandar Kher, Yuvika Chaudhary, Gul Panag, Arjan Bajwa, Ashutosh Rana, Sachin Khedekar, Swetha Menon, Vikram Gokhale, Nawazuddin Siddiqui, Prosshant Narayanan, Sachin Khedekar",,,,,Summer 2007 Is A 2008 Indian Drama
Memsahab,2008,https://en.wikipedia.org/wiki/Memsahab,Memsahab,Arshad Siddiqui,"Yukta Mookhey, and, Vijay Raaz",,,,,Memsahab Is A Hindi
Haal-e-Dil,2008,https://en.wikipedia.org/wiki/Haal-e-Dil,Haal–e–dil,Anil Devgan,"Adhyayan Suman, Amita Pathak, Nakuul Mehta",₹ 6 crore ,₹ 72 lakh ,Eros InternationalReliance Entertainment,Big Screen Entertainment,Is A 2008 Indian Hindi-Language Romance
De Taali,2008,https://en.wikipedia.org/wiki/De_Taali,De Taali,Eeshwar Nivas,"Riteish Deshmukh, Aftab Shivdasani, Ayesha Takia, Rimi Sen",,,Sahara One Motion Pictures,,Is A 2008 Indian Hindi-Language Comedy
Thodi Life Thoda Magic,2008,https://en.wikipedia.org/wiki/Thodi_Life_Thoda_Magic,Thodi Life Thoda Magic,Aanand L. Rai,"Jackie Shroff, Arbaaz Khan, Anita Raj",,,,,Da Magic Is A 2008 Indian Hindi-Language
Thoda Pyaar Thoda Magic,2008,https://en.wikipedia.org/wiki/Thoda_Pyaar_Thoda_Magic,Thoda Pyaar Thoda Magic,Kunal Kohli,"Saif Ali Khan, Rani Mukerji, Akshat Chopra, Rishi Kapoor, Ameesha Patel",₹ 230 million (US$2.7 million) ,₹ 372.53 million (US$4.4 million) ,Yash Raj Films,,Fantasy Comedy-Drama
Via Darjeeling,2008,https://en.wikipedia.org/wiki/Mrityunjay_Kumar_Singh,Mrityunjay Kumar Singh,,,,,,,S Song Uphaar Was Featured In The Hindi
Jaane Tu... Ya Jaane Na,2008,https://en.wikipedia.org/wiki/Jaane_Tu..._Ya_Jaane_Na,Jaane Tu... Ya Jaane Na,Abbas Tyrewala,"Imran Khan, Genelia D'Souza, Prateik Babbar, Manjari Fadnis, Ayaz Khan, Paresh Rawal, Naseeruddin Shah, Ratna Pathak Shah, Karan Makhija, Alishka Varde, Nirav Mehta, Sugandha Garg, Arbaaz Khan, Sohail Khan, Renuka Kunzru",₹ 15 crore ,₹ 84 crore ,PVR Pictures,Aamir Khan Productions,Coming-Of-Age Romantic Comedy
Love Story 2050,2008,https://en.wikipedia.org/wiki/Love_Story_2050,Love Story 2050,Harry Baweja,"Harman Baweja, Priyanka Chopra, Boman Irani, Archana Puran Singh",₹ 40 crore ,₹ 18.47 crore ,Adlabs,Baweja Movies,Science Fiction-Romance
Mehbooba,2008,https://en.wikipedia.org/wiki/Mehbooba_(2008_film),Mehbooba,Afzal Khan,"Sanjay Dutt, Ajay Devgn, Manisha Koirala",₹ 220 million ,₹ 37.8 million ,Eros Labs,,Is A 2008 Indian Hindi-Language Romance
Kismat Konnection,2008,https://en.wikipedia.org/wiki/Kismat_Konnection,Kismat Konnection,Aziz Mirza,"Shahid Kapoor, Vidya Balan, Juhi Chawla, Om Puri, Boman Irani, Vishal Malhotra, Karanvir Bohra, Satyanand Gaitonde",,,UTV Motion Pictures,Tips Industries,08 Indian Hindi-Language Romantic Comedy
Contract,2008,https://en.wikipedia.org/wiki/Contract_(2008_film),Contract,Ram Gopal Varma,"Adhvik Mahajan, Prasad Purandare, Sakshi Gulati, Zakir Hussain, Amruta Subhash, Kishor Kadam, Sumeet Nijhawan, Upendra Limaye",,,PVR Pictures,PVR Pictures,2008 Indian Hindi-Language Action Drama
Money Hai Toh Honey Hai,2008,https://en.wikipedia.org/wiki/Money_Hai_Toh_Honey_Hai,Money Hai Toh Honey Hai,Ganesh Acharya,"Govinda, Aftab Shivdasani, Hansika Motwani, Celina Jaitly, Manoj Bajpayee, Ravi Kishan, Antara Biswas, Upen Patel",,,Eros International,Big Screen Entertainment,Is A 2008 Indian Comedy
Ugly Aur Pagli,2008,https://en.wikipedia.org/wiki/Ugly_Aur_Pagli,Ugly Aur Pagli,Sachin Khot,"Ranvir Shorey, Mallika Sherawat, Vishal Malhotra",,,,Pritish Nandy Communications,08 Indian Hindi-Language Romantic Comedy
Singh Is Kinng,2008,https://en.wikipedia.org/wiki/Singh_Is_Kinng,Singh Is Kinng,Anees Bazmee,"Akshay Kumar, Katrina Kaif, Om Puri, Ranvir Shorey, Neha Dhupia, Javed Jaffrey, Sonu Sood",₹ 30 crore,est. ₹ 136 crore,Indian Films[1]BIG Pictures[2],,2008 Indian Hindi-Language Action Comedy
Y.M.I. Yeh Mera India,2008,https://en.wikipedia.org/wiki/Yeh_Mera_India,Yeh Mera India,N. Chandra,"Anupam Kher, Perizaad Zorabian, Purab Kohli, Rajpal Yadav, Sarika, Seema Biswas",,,N Chandra Global Infotainment LtdPen India Pvt. Ltd.,,Is A 2009 Indian Hindi-Language Drama
Bachna Ae Haseeno,2008,https://en.wikipedia.org/wiki/Bachna_Ae_Haseeno,Bachna Ae Haseeno,Siddharth Anand,"Ranbir Kapoor, Bipasha Basu, Deepika Padukone, Minissha Lamba",₹23 crore ,₹61.57 crore ,Yash Raj Films,Yash Raj Films,08 Indian Hindi-Language Romantic Comedy
God Tussi Great Ho,2008,https://en.wikipedia.org/wiki/God_Tussi_Great_Ho,God Tussi Great Ho,Rumi Jaffery,"Amitabh Bachchan, Salman Khan, Priyanka Chopra, Sohail Khan",₹ 21 crore ,₹ 25.61 crore ,Sohail Khan ProductionsT-SeriesEros International,,Is A 2008 Indian Fantasy Comedy
Mumbai Meri Jaan,2008,https://en.wikipedia.org/wiki/Mumbai_Meri_Jaan,Mumbai Meri Jaan,Nishikanth Kamath,"R. Madhavan, Irfan Khan, Soha Ali Khan, Kay Kay Menon, Paresh Rawal",₹ 3.50 crore ,₹ 5.02 crore ,UTV Motion Pictures,UTV Motion Pictures,Is A 2008 Indian Hindi-Language Drama
Phoonk,2008,https://en.wikipedia.org/wiki/Phoonk,Phoonk,Ram Gopal Varma,"Sudeep, Amruta Khanvilkar, Ahsaas Channa, Kenny Desai, Ashwini Kalsekar, Zakir Hussain",,₹ 13.62 crore ,,,Is A 2008 Indian Supernatural Horror
Mukhbiir,2008,https://en.wikipedia.org/wiki/Mukhbiir,Mukhbiir,Mani Shankar,"Sameer Dattani, Om Puri, Sunil Shetty, Sushant Singh, Rahul Dev, Jackie Shroff, Raima Sen",,,,,2008 Indian Hindi-Language Spy Thriller
Maan Gaye Mughall-E-Azam,2008,https://en.wikipedia.org/wiki/Maan_Gaye_Mughal-e-Azam,Maan Gaye Mughal-E-Azam,Sanjay Chhel,"Rahul Bose, Mallika Sherawat, Paresh Rawal, Kay Kay Menon",,,Venus Records & Tapes,,2008 Indian Hindi-Language Crime Comedy
Rock On!!,2008,https://en.wikipedia.org/wiki/Rock_On!!,Rock On!!,Abhishek Kapoor,"Farhan Akhtar, Arjun Rampal, Shahana Goswami, Prachi Desai, Purab Kohli, Koel Purie, Luke Kenny, Nicolette Bird, Daizy Ingall",₹ 8–9 crore ,est. ₹ 36 crore ,BIG Pictures,Excel Entertainment,2008 Indian Hindi-Language Musical Drama
